severity,event_id,market,symbol,event_time,event_type_l2,title,event_text,quality_flags
high,seed_us_mdt__b5204dae86,US,MDT,2025-04-01,公司指引上调/下调,US Index Constituents Guidance Update,Roundup | releases consensus: poll prev: last,模板/占位字段 | 泛化汇总标题/非实体事件 | 缺少可定向量化值
high,seed_us_mdt__b5d25b6e25,US,MDT,2024-01-26,公司指引上调/下调,US Broad Market Outlook 2024-01-26,Market outlook | filings consensus: sell-side prev: prior,模板/占位字段 | 缺少可定向量化值
high,seed_us_mdt__c1b8a67c51,US,MDT,2025-07-01,公司指引上调/下调,US Earnings Guidance Roundup 2025-07-01,Roundup | releases consensus: poll prev: last,模板/占位字段 | 缺少可定向量化值
high,seed_us_mdt__fc07a09c2e,US,MDT,2025-12-26,公司指引上调/下调,US Index Constituents Guidance Update,Update | press consensus: street prev: last,模板/占位字段 | 泛化汇总标题/非实体事件 | 缺少可定向量化值
medium,seed_us_meta_event_91d7fd7d75,US,META,2026-01-29,并购/分拆/再融资,Offering Registrations,S-8 | Offering Registrations,只有标题/正文过短 | 并购缺交易实体/动作
high,seed_us_mmm__014feb26da,US,MMM,2025-01-01,财报超预期/不及预期,US Broad Market Quarterly Earnings Highlights,Highlights | releases consensus: street prev: prior,模板/占位字段 | 缺少可定向量化值 | 财报缺核心字段
high,seed_us_mmm__16d6a69783,US,MMM,2024-07-01,财报超预期/不及预期,US Broad Market Quarterly Earnings Highlights,Highlights | releases consensus: street prev: prior,模板/占位字段 | 缺少可定向量化值 | 财报缺核心字段
high,seed_us_mmm__4b0e905080,US,MMM,2024-01-18,财报超预期/不及预期,S&P 500 Financial Results Coverage 2024-01-18,Earnings summary | filings consensus: IBES prev: prior Q,模板/占位字段 | 缺少可定向量化值
high,seed_us_mmm__4b49822c1c,US,MMM,2026-01-29,财报超预期/不及预期,US Earnings Season Summary 2026-01-29,Earnings summary | filings consensus: IBES prev: prior Q,模板/占位字段 | 缺少可定向量化值
high,seed_us_mmm__566c44a4f1,US,MMM,2025-07-01,财报超预期/不及预期,US Broad Market Quarterly Earnings Highlights,Highlights | releases consensus: street prev: prior,模板/占位字段 | 缺少可定向量化值 | 财报缺核心字段
high,seed_us_mmm__5dc4018c80,US,MMM,2025-04-01,财报超预期/不及预期,US Earnings Season Summary 2025-04-01,SP500 results | SEC filings consensus: sell-side prev: last Q,模板/占位字段 | 缺少可定向量化值 | 财报缺核心字段
high,seed_us_mmm__a81ef89ecd,US,MMM,2026-04-01,财报超预期/不及预期,US Earnings Season Summary 2026-04-01,SP500 results | SEC filings consensus: sell-side prev: last Q,模板/占位字段 | 缺少可定向量化值 | 财报缺核心字段
high,seed_us_mmm__c462479086,US,MMM,2024-11-24,财报超预期/不及预期,S&P 500 Financial Results Coverage 2024-11-24,Earnings summary | filings consensus: IBES prev: prior Q,模板/占位字段 | 缺少可定向量化值
high,seed_us_mmm__c9cd6c9787,US,MMM,2024-04-01,财报超预期/不及预期,S&P 500 Financial Results Coverage 2024-04-01,SP500 results | SEC filings consensus: sell-side prev: last Q,模板/占位字段 | 缺少可定向量化值 | 财报缺核心字段
high,seed_us_mmm__e8e7c0d838,US,MMM,2025-10-12,财报超预期/不及预期,S&P 500 Financial Results Coverage 2025-10-12,Highlights | releases consensus: street prev: prior,模板/占位字段 | 缺少可定向量化值 | 财报缺核心字段
high,seed_us_msft__0ab2420b0f,US,MSFT,2025-01-26,增长/就业数据意外,US Nonfarm Payrolls 2025-01-26,NFP | BLS consensus: Bloomberg prev: prior revised,模板/占位字段 | 缺少可定向量化值
high,seed_us_msft__0fd0a78419,US,MSFT,2024-07-01,增长/就业数据意外,US Retail Sales,Retail | Census consensus: poll prev: prior,模板/占位字段 | 缺少可定向量化值
high,seed_us_msft__3c0f101b3c,US,MSFT,2024-04-01,增长/就业数据意外,US Advance GDP,ISM PMI | ISM consensus: ests prev: last,模板/占位字段 | 标题与正文事件身份冲突 | 缺少可定向量化值
high,seed_us_msft__920a3bc5d7,US,MSFT,2026-04-01,增长/就业数据意外,US ISM Manufacturing PMI,Unemployment | BLS consensus: poll prev: prior,模板/占位字段 | 标题与正文事件身份冲突 | 缺少可定向量化值
high,seed_us_msft__9e75ac84b7,US,MSFT,2024-01-10,增长/就业数据意外,US Nonfarm Payrolls 2024-01-10,Adv GDP | BEA consensus: market prev: prior Q,模板/占位字段 | 缺少可定向量化值
high,seed_us_msft__b4aecaf149,US,MSFT,2024-10-07,增长/就业数据意外,US Nonfarm Payrolls 2024-10-07,NFP | BLS consensus: Bloomberg prev: prior revised,模板/占位字段 | 缺少可定向量化值
high,seed_us_msft__c3aea61de5,US,MSFT,2026-01-05,增长/就业数据意外,US Retail Sales,Unemployment | BLS consensus: poll prev: prior,模板/占位字段 | 缺少可定向量化值
high,seed_us_msft__d619253105,US,MSFT,2025-04-01,增长/就业数据意外,US ISM Manufacturing PMI,ISM PMI | ISM consensus: ests prev: last,模板/占位字段 | 缺少可定向量化值
high,seed_us_msft__ea221a085e,US,MSFT,2025-07-01,增长/就业数据意外,US Nonfarm Payrolls 2025-07-01,Adv GDP | BEA consensus: market prev: prior Q,模板/占位字段 | 缺少可定向量化值
medium,seed_us_msft_event_ab2fee6a0e,US,MSFT,2025-06-23,并购/分拆/再融资,Annual report of employee stock purchase,11-K | Annual report of employee stock purchase,只有标题/正文过短 | 并购缺交易实体/动作
medium,seed_us_msft_event_d9a3e8a823,US,MSFT,2026-03-24,并购/分拆/再融资,Annual report of employee stock purchase,11-K | Annual report of employee stock purchase,只有标题/正文过短 | 并购缺交易实体/动作
high,seed_us_msft_event_f6f1e4d8cc,US,MSFT,2024-02-13,并购/分拆/再融资,Tender Offer/Acquisition Reports,SC 13G/A | Tender Offer/Acquisition Reports,只有标题/正文过短 | 泛化汇总标题/非实体事件
high,seed_us_nvda__0046f8d4c1,US,NVDA,2024-12-04,增长/就业数据意外,US Retail Sales,ISM PMI | ISM consensus: ests prev: last,模板/占位字段 | 缺少可定向量化值
high,seed_us_nvda__22ca6c236c,US,NVDA,2024-07-01,增长/就业数据意外,US Retail Sales,ISM PMI | ISM consensus: ests prev: last,模板/占位字段 | 缺少可定向量化值
high,seed_us_nvda__46894c9179,US,NVDA,2024-04-01,增长/就业数据意外,US ISM Manufacturing PMI,Adv GDP | BEA consensus: market prev: prior Q,模板/占位字段 | 标题与正文事件身份冲突 | 缺少可定向量化值
high,seed_us_nvda__4f527da73e,US,NVDA,2026-01-07,增长/就业数据意外,US Nonfarm Payrolls 2026-01-07,NFP | BLS consensus: Bloomberg prev: prior revised,模板/占位字段 | 缺少可定向量化值
high,seed_us_nvda__57295c20c0,US,NVDA,2025-01-18,增长/就业数据意外,US Retail Sales,NFP | BLS consensus: Bloomberg prev: prior revised,模板/占位字段 | 缺少可定向量化值
high,seed_us_nvda__706a686bf0,US,NVDA,2026-04-01,增长/就业数据意外,US Nonfarm Payrolls 2026-04-01,NFP | BLS consensus: Bloomberg prev: prior revised,模板/占位字段 | 缺少可定向量化值
high,seed_us_nvda__9dceb9d90a,US,NVDA,2025-07-01,增长/就业数据意外,US ISM Manufacturing PMI,Unemployment | BLS consensus: poll prev: prior,模板/占位字段 | 标题与正文事件身份冲突 | 缺少可定向量化值
high,seed_us_nvda__a903158bab,US,NVDA,2025-04-01,增长/就业数据意外,US Unemployment Rate,ISM PMI | ISM consensus: ests prev: last,模板/占位字段 | 标题与正文事件身份冲突 | 缺少可定向量化值
high,seed_us_nvda__d6c84e67de,US,NVDA,2024-01-25,增长/就业数据意外,US ISM Manufacturing PMI,NFP | BLS consensus: Bloomberg prev: prior revised,模板/占位字段 | 缺少可定向量化值
high,seed_us_pep__0f097b111b,US,PEP,2025-07-01,并购/分拆/再融资,US Take-private / Spin-off Filings Summary,M&A roundup | 8-K/425 consensus: Bloomberg prev: recent,模板/占位字段 | 泛化汇总标题/非实体事件
high,seed_us_pep__1febddaef6,US,PEP,2024-10-25,并购/分拆/再融资,US SPAC Business Combination Filings Roundup,SPAC combos | S-4/DEF14A consensus: market prev: recent,模板/占位字段 | 并购缺交易实体/动作
high,seed_us_pep__2e0f56a8a5,US,PEP,2024-04-01,并购/分拆/再融资,US M&A Deal Announcements Roundup 2024-04-01,Sector M&A review | press/filings consensus: street prev: prior q,模板/占位字段 | 并购缺交易实体/动作
high,seed_us_pep__8e0342e477,US,PEP,2024-07-01,并购/分拆/再融资,US Take-private / Spin-off Filings Summary,Capital raise | filings consensus: sell-side prev: last 30d,模板/占位字段 | 泛化汇总标题/非实体事件 | 并购缺交易实体/动作
high,seed_us_pep__9e556a86a9,US,PEP,2024-01-13,并购/分拆/再融资,US Capital Raise / Follow-on Offerings Summary,SPAC combos | S-4/DEF14A consensus: market prev: recent,模板/占位字段 | 并购缺交易实体/动作
high,seed_us_pep__dfd4ffd006,US,PEP,2025-01-10,并购/分拆/再融资,US SPAC Business Combination Filings Roundup,Sector M&A review | press/filings consensus: street prev: prior q,模板/占位字段 | 并购缺交易实体/动作
high,seed_us_shy__0b26609b84,US,SHY,2024-10-12,通胀数据意外,US Consumer Price Index 2024-10-12,PCE | BEA consensus: market prev: last,模板/占位字段 | 缺少可定向量化值
high,seed_us_shy__0b556d75e4,US,SHY,2025-01-14,通胀数据意外,US Consumer Price Index 2025-01-14,PPI | BLS consensus: survey prev: prior,模板/占位字段 | 缺少可定向量化值
high,seed_us_shy__0c95c23b46,US,SHY,2025-07-01,通胀数据意外,US PCE Price Index Release,PPI | BLS consensus: survey prev: prior,模板/占位字段 | 缺少可定向量化值
high,seed_us_shy__393c5dfacd,US,SHY,2025-04-01,通胀数据意外,US PCE Price Index Release,CPI | BLS consensus: Bloomberg prev: prior,模板/占位字段 | 缺少可定向量化值
high,seed_us_shy__5461bbb692,US,SHY,2025-10-11,通胀数据意外,US PCE Price Index Release,CPI | BLS consensus: Bloomberg prev: prior,模板/占位字段 | 缺少可定向量化值
high,seed_us_shy__97bab3efdf,US,SHY,2026-01-14,通胀数据意外,US Consumer Price Index 2026-01-14,PPI | BLS consensus: survey prev: prior,模板/占位字段 | 缺少可定向量化值
high,seed_us_shy__c43ef66257,US,SHY,2024-04-01,通胀数据意外,US Consumer Price Index 2024-04-01,CPI | BLS consensus: Bloomberg prev: prior,模板/占位字段 | 缺少可定向量化值
high,seed_us_shy__ce5a748c98,US,SHY,2026-04-01,通胀数据意外,US Consumer Price Index 2026-04-01,CPI | BLS consensus: Bloomberg prev: prior,模板/占位字段 | 缺少可定向量化值
high,seed_us_shy__e0f3b5d817,US,SHY,2024-07-01,通胀数据意外,US Producer Price Index 2024-07-01,CPI | BLS consensus: Bloomberg prev: prior,模板/占位字段 | 缺少可定向量化值
high,seed_us_shy__e6ea43b806,US,SHY,2024-01-01,通胀数据意外,US PCE Price Index Release,PCE | BEA consensus: market prev: last,模板/占位字段 | 缺少可定向量化值
high,seed_us_smh__03edab388b,US,SMH,2024-04-01,通胀数据意外,US Consumer Price Index 2024-04-01,PCE | BEA consensus: market prev: last,模板/占位字段 | 缺少可定向量化值
high,seed_us_smh__269e1a7385,US,SMH,2025-07-01,通胀数据意外,US PCE Price Index Release,CPI | BLS consensus: Bloomberg prev: prior,模板/占位字段 | 缺少可定向量化值
high,seed_us_smh__35f653ca51,US,SMH,2025-01-03,通胀数据意外,US PCE Price Index Release,PCE | BEA consensus: market prev: last,模板/占位字段 | 缺少可定向量化值
high,seed_us_smh__37f4aa0b56,US,SMH,2024-07-01,通胀数据意外,US PCE Price Index Release,PPI | BLS consensus: survey prev: prior,模板/占位字段 | 缺少可定向量化值
high,seed_us_smh__6365642ddd,US,SMH,2024-01-05,通胀数据意外,US Producer Price Index 2024-01-05,PPI | BLS consensus: survey prev: prior,模板/占位字段 | 缺少可定向量化值
high,seed_us_smh__7e72f57fc6,US,SMH,2025-11-04,通胀数据意外,US PCE Price Index Release,PPI | BLS consensus: survey prev: prior,模板/占位字段 | 缺少可定向量化值
high,seed_us_smh__a46618ebc2,US,SMH,2025-04-01,通胀数据意外,US Producer Price Index 2025-04-01,PPI | BLS consensus: survey prev: prior,模板/占位字段 | 缺少可定向量化值
high,seed_us_smh__a8e4d2d0c6,US,SMH,2024-10-03,通胀数据意外,US Consumer Price Index 2024-10-03,PCE | BEA consensus: market prev: last,模板/占位字段 | 缺少可定向量化值
high,seed_us_smh__eaab92dda4,US,SMH,2026-04-01,通胀数据意外,US Producer Price Index 2026-04-01,CPI | BLS consensus: Bloomberg prev: prior,模板/占位字段 | 缺少可定向量化值
high,seed_us_smh__f4a98ef318,US,SMH,2026-01-17,通胀数据意外,US Consumer Price Index 2026-01-17,PPI | BLS consensus: survey prev: prior,模板/占位字段 | 缺少可定向量化值
high,seed_us_soxx__5633d48ea6,US,SOXX,2024-04-01,政策利率调整,US FOMC Interest Rate Decision 2024-04-01,FOMC decision | consensus: Bloomberg prev: prior,模板/占位字段
medium,seed_us_spy_event_47ebaf7f54__dup11,US,SPY,2025-11-26,增长/就业数据意外,【美国】美国11月芝加哥PMI,美国11月芝加哥PMI | 公布:36.3 预期:nan 前值:43.8,缺少可定向量化值
medium,seed_us_spy_event_47ebaf7f54__dup13,US,SPY,2025-11-26,增长/就业数据意外,【美国】美国11月芝加哥PMI,美国11月芝加哥PMI | 公布:36.3 预期:nan 前值:43.8,缺少可定向量化值
medium,seed_us_spy_event_47ebaf7f54__dup2k_22,US,SPY,2025-11-26,增长/就业数据意外,【美国】美国11月芝加哥PMI,美国11月芝加哥PMI | 公布:36.3 预期:nan 前值:43.8,缺少可定向量化值
medium,seed_us_spy_event_47ebaf7f54__dup6,US,SPY,2025-11-26,增长/就业数据意外,【美国】美国11月芝加哥PMI,美国11月芝加哥PMI | 公布:36.3 预期:nan 前值:43.8,缺少可定向量化值
high,seed_us_txn__0b41cb538c,US,TXN,2024-10-11,财报超预期/不及预期,S&P 500 Financial Results Coverage 2024-10-11,Highlights | releases consensus: street prev: prior,模板/占位字段 | 缺少可定向量化值 | 财报缺核心字段
high,seed_us_txn__1d284f5249,US,TXN,2026-01-09,财报超预期/不及预期,US Earnings Season Summary 2026-01-09,Earnings summary | filings consensus: IBES prev: prior Q,模板/占位字段 | 缺少可定向量化值
high,seed_us_txn__34d9a561f2,US,TXN,2025-01-15,财报超预期/不及预期,US Earnings Season Summary 2025-01-15,SP500 results | SEC filings consensus: sell-side prev: last Q,模板/占位字段 | 缺少可定向量化值 | 财报缺核心字段
high,seed_us_txn__6a339e5d0d,US,TXN,2025-10-27,财报超预期/不及预期,US Earnings Season Summary 2025-10-27,SP500 results | SEC filings consensus: sell-side prev: last Q,模板/占位字段 | 缺少可定向量化值 | 财报缺核心字段
high,seed_us_txn__7a5949e432,US,TXN,2024-04-01,财报超预期/不及预期,US Broad Market Quarterly Earnings Highlights,Earnings summary | filings consensus: IBES prev: prior Q,模板/占位字段 | 缺少可定向量化值
high,seed_us_txn__933fe3519e,US,TXN,2025-04-01,财报超预期/不及预期,US Broad Market Quarterly Earnings Highlights,Highlights | releases consensus: street prev: prior,模板/占位字段 | 缺少可定向量化值 | 财报缺核心字段
high,seed_us_txn__bb86be41a3,US,TXN,2024-07-01,财报超预期/不及预期,US Earnings Season Summary 2024-07-01,Earnings summary | filings consensus: IBES prev: prior Q,模板/占位字段 | 缺少可定向量化值
high,seed_us_txn__bb8ecb5f0e,US,TXN,2024-01-15,财报超预期/不及预期,US Earnings Season Summary 2024-01-15,Highlights | releases consensus: street prev: prior,模板/占位字段 | 缺少可定向量化值 | 财报缺核心字段
high,seed_us_txn__e9e8e2f0b9,US,TXN,2026-04-01,财报超预期/不及预期,S&P 500 Financial Results Coverage 2026-04-01,Highlights | releases consensus: street prev: prior,模板/占位字段 | 缺少可定向量化值 | 财报缺核心字段
high,seed_us_txn__ee1279c4a5,US,TXN,2025-07-01,财报超预期/不及预期,US Broad Market Quarterly Earnings Highlights,SP500 results | SEC filings consensus: sell-side prev: last Q,模板/占位字段 | 缺少可定向量化值 | 财报缺核心字段
high,seed_us_unp__04f123ea12,US,UNP,2024-10-13,财报超预期/不及预期,US Broad Market Quarterly Earnings Highlights,Earnings summary | filings consensus: IBES prev: prior Q,模板/占位字段 | 缺少可定向量化值
